feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_pos_B1.mzXML	241008_M274_01_HILIC_pos_B10.mzXML	241008_M274_01_HILIC_pos_B11.mzXML	241008_M274_01_HILIC_pos_B12.mzXML	241008_M274_01_HILIC_pos_B13.mzXML	241008_M274_01_HILIC_pos_B14.mzXML	241008_M274_01_HILIC_pos_B15.mzXML	241008_M274_01_HILIC_pos_B16.mzXML	241008_M274_01_HILIC_pos_B17.mzXML	241008_M274_01_HILIC_pos_B18.mzXML	241008_M274_01_HILIC_pos_B19.mzXML	241008_M274_01_HILIC_pos_B2.mzXML	241008_M274_01_HILIC_pos_B20.mzXML	241008_M274_01_HILIC_pos_B21.mzXML	241008_M274_01_HILIC_pos_B22.mzXML	241008_M274_01_HILIC_pos_B23.mzXML	241008_M274_01_HILIC_pos_B3.mzXML	241008_M274_01_HILIC_pos_B4.mzXML	241008_M274_01_HILIC_pos_B5.mzXML	241008_M274_01_HILIC_pos_B6.mzXML	241008_M274_01_HILIC_pos_B7.mzXML	241008_M274_01_HILIC_pos_B8.mzXML	241008_M274_01_HILIC_pos_B9.mzXML
FT3543	725.568823514516	725.568823514516	725.568823514516	566.543868570671	566.543868570671	566.543868570671	1	0.825171850075694	NA	NA	1.07673960945597	NA	NA	NA	NA	NA	0.314939462529128	NA	NA	NA	0.89415373160819	0.423094170881006	NA	NA	NA	0.810586632995391	0.129986383120389	NA	0.73267715887034	0.144173638903633
FT3544	726.321542055108	726.321542055108	726.321542055108	440.708340543841	440.708340543841	440.708340543841	1	3.03733702850733	2.94072730339055	3.03512037858245	3.08404508235947	3.15737595741453	3.0710099513628	3.13924218098786	3.00320762915555	2.99132354289983	2.98614426949838	3.24765269751459	2.94731667092188	2.90956594016768	2.92671291375046	3.09018401584472	3.06386348105685	3.02131523448267	2.94383726466951	3.14820154853789	2.92444241631134	3.07109625974131	2.87639580539769	3.04185629909383
FT3545	726.350509305689	726.350509305689	726.350509305689	415.548426061154	415.548426061154	415.548426061154	1	3.07933464514789	3.04137134964582	3.11406813956391	3.00547831129768	3.02846061270839	3.10027470435521	2.97904197819737	2.93202172206221	3.16302743022646	3.13298667111087	3.03640757456387	3.08892425238808	3.07987429631369	2.89187590450575	3.13997877260255	3.1440865499202	2.97164062778991	3.11408210036072	3.13963710943081	3.04994230468785	3.06098422481263	2.88979966210823	2.828710850442
FT3546	726.387551418817	726.387551418817	726.387551418817	383.802788904945	383.802788904945	383.802788904945	1	3.01537201785361	3.21633802729945	3.03672973592963	3.20145394716976	3.18383265612721	3.15142426544778	3.21472735820796	3.16559397262779	3.16579806305795	3.23236089342245	3.17247701939034	3.1384501436009	3.1687485764956	3.23300794157761	3.13915551222379	3.08883061738591	3.12546441261046	3.16944795753005	3.09424246540919	3.17473258343792	3.16655115101026	3.1947958033988	3.04668762135019
FT3547	726.493567496787	726.473737071086	726.499961673699	263.402210372045	258.487451530049	266.665687379211	9	4.08080067675045	4.02370454517939	4.0743822090548	4.31363716101852	3.53244451586877	3.60014528265272	3.46408268856455	3.78346829167333	3.93590254936637	4.03743703872039	3.26265121687871	3.6122560041202	3.60862782615954	3.91236329177218	3.15333982879589	3.69574945291254	4.00595703561212	3.67875713786312	2.46372043409851	4.12417158159744	3.54742797401977	3.73195456627816	3.9753848952208
FT3548	726.44435687439	726.425069115852	726.463644632929	340.575172213086	334.840189740889	346.310154685283	2	2.54688360058173	2.71036387233107	2.56933909024491	2.78427735380173	2.41918149838566	2.59314057401857	2.36256777046388	2.5406721886446	2.55585090154141	2.61744471771377	2.54285858152966	2.66594537183122	2.70203341331988	2.62203283898854	2.59969359202136	2.6362201986305	2.67169291566984	2.45635959582162	2.70452268816958	2.36047308571748	2.49937235558293	2.64109004064714	2.51776600890581
FT3549	726.458869208285	726.454911495543	726.462826921027	307.220558865457	301.407802188358	313.033315542556	2	1.55775299187919	2.1510384448466	1.98605581001892	2.01526761633228	1.61765796975902	1.79332813679283	2.02982348674757	1.91448892528623	1.81633812075609	1.98448239793628	1.74514364938902	1.91778006460612	2.09612853068673	1.99651977502326	1.69448241782788	2.02085348382688	2.21632193602403	2.03330104218593	1.6950903805519	2.141192721172	1.97681693903487	2.24591944622101	1.83416794359443
FT3550	726.529747153915	726.49802994249	726.565549473781	48.0272658442723	45.5769894980324	64.6251186925983	9	4.14156581940386	4.13677787983346	4.12892246689014	4.07936045381562	3.86191754262856	3.78609803872819	3.9762386464326	3.48086689397171	4.10683058643831	4.1594645602324	3.71006679931177	3.76210527568733	3.83495495429223	4.00449674047359	3.43981527097866	3.95221788956841	4.29950492731156	3.85980391296583	3.546551897345	4.27496778613246	3.53328674930548	3.76946424854335	4.12783714472206
FT3551	726.52801209215	726.526895840623	726.52907771661	104.683381574464	101.534205144695	123.156775951395	4	2.75377035294356	2.34662928549995	1.92190677026085	2.77306724652738	2.28420811915856	2.29986234881635	2.56128168715887	2.24122264831388	2.55172028058609	2.27051676335955	2.40349602588255	2.43611676121658	2.63686354965444	2.5858141647878	2.03984169856733	2.71432362432812	2.73870867772126	2.82459364994381	2.09804132029667	2.02430723687864	2.13336738441288	2.44913884382409	2.86341142895534
FT3552	726.936175850975	726.934084948544	726.93912053662	437.166313992055	427.481826675768	448.209418017842	47	4.52665181715561	4.3710157382264	4.10141430512395	4.6344770255814	4.34296762113625	3.98352681942589	4.15281145190248	4.26910777911315	4.35276173695217	4.31571397387654	3.42641723098997	4.43400628807172	4.42242865495548	4.43126551332156	4.36747211563093	4.41024473278885	4.65721564569611	4.2457878442202	4.45031422731195	4.59406752073459	3.60630525847965	4.4183907673717	4.51088003318292
FT3553	726.801249438382	726.799832690957	726.802666185808	397.124507299889	392.409632482778	401.839382117	2	2.59106765235997	2.72722177652427	2.55647776336436	2.73413917062603	2.71275101887765	2.47250066816438	2.6198705890943	2.5792757533975	2.42618230326982	2.67012958430697	2.36163698888353	2.49940537252535	2.49864687008475	2.5915720901124	2.70509348135181	2.58396253075053	2.576891311126	2.65602012086901	2.75775373623262	2.66379626324129	2.58213097655834	2.59754664850613	2.59058546008576
FT3554	727.362322212715	727.362322212715	727.362322212715	417.445637118734	417.445637118734	417.445637118734	1	3.26604643140233	3.23772259928288	3.34300600003009	3.23147579586284	3.46792090309438	3.41590846767878	3.39062671753738	3.37812466140809	3.33617324567017	3.37484480455077	3.43403402059037	3.36135446003453	3.2561146064336	3.39062585238277	3.32303702953592	3.29948560585237	3.26146857039961	3.40192200228281	3.42223329989522	3.25656786027071	3.4441962966395	3.25943428062491	3.30468917296209
FT3555	727.39513807538	727.39513807538	727.39513807538	353.203364829597	353.203364829597	353.203364829597	1	2.37488484247682	2.4245708358936	2.49875400452084	2.6657704406964	2.55655062424924	2.60341692910006	2.71285846886497	2.51022715012272	2.54652559953305	2.36291875436623	3.15371460362636	2.58242803483425	2.44580287484353	2.77571606438655	3.07067865278906	2.3990203751734	2.47026372834855	2.71572133898349	2.76195719284621	2.41857985187574	2.67760584717678	2.61130762134503	2.53112871437377
FT3556	727.522887454474	727.515600539453	727.530174369496	102.377951718377	99.8929770720435	104.86292636471	2	3.20518631413996	3.0404923752759	2.96929684366026	3.06942455554665	2.78093643911747	2.74235496361435	2.61035058853543	2.64226283884227	2.60520134510311	2.99857524343719	2.60360396451489	2.72512165484701	2.47252843227608	2.85622649812393	2.34107042484929	3.11936662216642	3.13602583967448	2.92057009028075	2.48123605811553	3.15847045876329	2.54095137633003	2.73166083298609	2.85142470625663
FT3557	727.540909869238	727.532816141289	727.549003597188	47.4654219191967	46.57135438606	48.3594894523333	2	3.54879129796789	3.71190991670831	3.47016923022568	3.51331187681838	3.61626809213668	3.42442160309146	3.68928943861296	3.38653992958811	3.3327968192318	3.74134585732211	3.44943985622814	3.6148353018473	3.58536967341066	3.68553710360667	3.09603255780024	3.68577088979283	3.57631967713273	3.64947314498652	3.59391996958637	3.95505040162154	3.16673385659041	3.57188748146361	3.7006021893511
FT3558	728.329876282248	728.305638443586	728.349469095429	367.806596244546	367.128038239096	374.267578726952	4	3.54870994700063	3.54931513856169	3.71477955400086	3.63080145667117	3.6864701528391	3.7546965280254	3.76647373565023	3.6851131505633	3.60524757483294	3.53449612224713	3.81605031134234	3.6200828235801	3.70764088921321	3.53981211471241	3.80544539326587	3.66778365047045	3.48857573353075	3.74749648049971	3.82623820689581	3.51002501439271	3.75245054068625	3.54034534434651	3.57825033732638
FT3559	728.32341265233	728.32341265233	728.32341265233	440.708340543841	440.708340543841	440.708340543841	1	2.59119039534656	2.285884872259	2.88744879619625	2.61455273749964	2.89543321518187	2.77989613853143	2.92592935057978	2.89952407469701	2.82013641548173	2.60994808655217	3.30974415388102	2.84636138185887	2.76994574177419	2.62831987503496	2.69121002528761	2.79908648898347	2.27298078084267	2.83274722842512	2.93488011444227	2.11082329311727	3.10033741307664	2.63175136736365	2.7342376717523
FT3560	728.251168555655	728.251168555655	728.251168555655	473.167989536824	473.167989536824	473.167989536824	1	2.82898787340071	2.80871742072879	2.81418712427943	2.81032705326105	2.84923315182798	2.88932057855014	2.89934783757725	2.80982148933457	2.74419233844856	2.76400854079454	2.75728946346321	2.71727748232837	2.79158202413741	2.71180192702153	2.87691428897136	2.83790622596213	2.77312111012134	2.91274149770535	2.91145407045586	2.83084992119696	2.76855114144968	2.79313913908114	2.72088138182333
FT3561	728.284789347093	728.219703291661	728.349875402526	422.290463597208	417.445637118734	427.135290075682	2	2.6635139092271	2.68461551747207	2.78722912752343	2.60812370059995	2.82282444223032	2.50200054073707	2.72640474636135	2.73331744803594	2.60895660697478	2.75513646048205	2.64131908494665	2.75520435021575	2.66781216445576	2.71427363433724	2.85014542660053	2.8120189597181	2.75197613775927	2.84851458470178	2.81618649519192	2.7425833253398	2.36126789783991	2.76257381929353	2.87357554049198
FT3562	728.452728952125	728.452728952125	728.452728952125	269.14876306074	269.14876306074	269.14876306074	1	3.62821723659611	3.5040622622074	3.04212681383371	3.50282253990149	2.99457272212171	3.13902674861825	3.11013200298283	3.36324281151207	3.25497671499951	3.38805905411958	2.66740543539805	3.42345868405921	3.3345444565967	3.45718563346714	2.8637694310927	3.3085268262868	3.3688324616196	3.07253975765783	2.66446680803169	3.43716644626481	2.99845767549597	3.21118480452007	3.54058742024075
FT3563	728.41391575664	728.41391575664	728.41391575664	347.978721656232	347.978721656232	347.978721656232	1	2.86420347040116	2.88600275710746	2.78488059966148	2.87823601698255	2.91273194852113	2.83405663177893	2.75449121495123	2.79222173495304	2.64822908878933	2.97831587510948	2.73990938108701	2.90136109100583	2.91760016031464	2.59614630062122	2.697551441248	2.85136101875199	3.12608111046	2.8943873375156	3.16979856496287	2.89242480124853	2.78026218813287	3.1213991497225	2.9709637409128
FT3564	728.797809292174	728.797809292174	728.797809292174	392.409632482778	392.409632482778	392.409632482778	1	2.97917230038703	2.96078821488522	2.90603741716681	3.05124967940442	3.07759301357092	2.86252702168826	2.83310031033371	2.9100691911069	2.77007790914431	2.97481800208326	2.93172574308757	2.64888933738631	2.79323115677902	2.75137720071509	3.02185906432999	2.97993448899154	2.94866706513285	2.94242353317198	2.96598995795321	2.56502247285002	3.05338665752237	3.03806814505384	2.94721224126259
FT3565	729.100499952884	729.100499952884	729.100499952884	400.047761169415	400.047761169415	400.047761169415	1	2.739031331766	2.89441593833473	2.94619215011343	2.8581594559619	2.92511006579573	3.02579231294591	2.93588813215229	2.97271893588981	2.90814869096977	2.93680240099751	2.87459840961359	2.95602268804034	2.88532962425387	2.9019798192043	3.34510995909919	2.88213624720015	3.02051048997839	3.15347377103529	3.02155282284916	3.11218447903522	3.08362496902708	3.03781573785848	2.89215363197531
FT3566	729.38994921283	729.38994921283	729.38994921283	382.823216617964	382.823216617964	382.823216617964	1	3.39017414202385	3.44987497855095	3.17641477630772	3.44306663540635	3.45306883167618	3.52791806405685	3.40929363361499	3.54821620374245	3.58165652009991	3.35105590326201	3.50745993550823	3.72720997209849	3.29711731001887	3.51459015954659	3.39322782024492	3.45369834975626	3.49520864985437	3.34840538513425	3.55406552211938	3.36507697938311	3.58187795898685	3.61006735986581	3.3742097631385
FT3567	729.342970371725	729.338330784043	729.347609959406	414.830865087619	412.216093056504	417.445637118734	2	3.3526553410337	3.41277812803791	3.30304113674675	3.3071164326543	3.37406263278521	3.35743924580436	3.35843388796188	3.32805769192042	3.3684249219468	3.40937325335633	3.50501000711045	3.3285649159778	3.3655569049204	3.50867827281156	3.35948596293599	3.35982699643138	3.26525577153144	3.25038957762203	3.4506591784797	3.2897917800547	3.51675877504571	3.31960963542989	3.31285530342731
FT3568	729.324704271418	729.324704271418	729.324704271418	441.961920011334	441.961920011334	441.961920011334	1	2.84197990413513	2.69778931575311	2.75483043924218	2.92568244988392	2.96346386218744	2.84260413018217	3.07829624481	2.88361742989587	2.96228282899781	2.79237989124495	3.13048070852279	2.83108964202662	2.96187541941414	3.01462647840121	2.97811389345262	2.96583073221645	2.79816229047638	2.90445497730778	3.08432911420111	2.87239905433677	2.97604633922148	2.80031063710305	2.9404202290638
FT3569	729.414136049754	729.414136049754	729.414136049754	347.978721656232	347.978721656232	347.978721656232	1	2.67532795336046	2.45278054181415	2.28705795958539	2.66920709708053	2.53148574207228	2.16621067207504	2.32153880441338	2.48907531986571	2.37719984055958	2.41220433610553	2.34738138654506	2.35499852466586	2.64726448163355	2.55452992705646	2.62389813991418	2.72240794711211	2.8394859608301	2.55755464728904	2.70302873253872	2.63263601878999	2.41852042709341	2.61253918763114	2.61154750200256
FT3570	730.358876849871	730.35706610158	730.361672903938	393.784210108145	390.312963465736	413.510109749137	53	4.44851045509131	4.47404155494008	4.4611079367356	4.40221718849125	4.58840696286043	4.54060422632633	4.53310590434235	4.50280025792917	4.48698649287407	4.41247940625035	4.61823306765721	4.52078819766667	4.53825344968936	4.44879176192926	4.54990082819282	4.51510427722729	4.47078144226988	4.50740208225209	4.65299184237497	4.47918473835076	4.56230675328285	4.519616415099	4.48807565208415
FT3571	730.23593102162	730.23593102162	730.23593102162	503.181627218655	503.181627218655	503.181627218655	1	2.45546247132592	3.58508940475953	2.75449513485122	2.72491104566512	1.87478196702654	3.3095694102981	3.04177786876232	2.59221123617047	2.55607152535513	2.66374990751368	2.56736747892433	2.72546880893555	2.80474343781198	2.46523202775672	1.9461808350255	3.09084943328792	3.21304019274881	1.94259183683205	1.5292704935517	2.72402851113957	2.56610462602692	2.41057419754366	2.92811719767234
FT3572	730.277358592858	730.238517788545	730.328426637943	441.961920011334	440.748417171817	442.003883600955	3	3.37026162913722	3.27992394197055	3.12496521543638	3.35772862989353	3.50785292012533	2.40876001230406	3.41739109858668	3.29640345759168	3.29263693990595	3.17850245531312	3.50602460395338	3.26038975498284	3.18036696688057	3.19575541434562	3.05661401188215	3.30139050405167	3.07765560214851	2.97839391776387	3.31663428411041	3.34758976057131	3.18349400718872	2.97128669770369	3.29352480077253
FT3573	730.235826617617	730.235826617617	730.235826617617	472.456307404334	472.456307404334	472.456307404334	1	1.00750687176701	1.39850850949883	NA	1.22039212727295	1.56977761075248	NA	1.60441349508861	1.29729245262177	0.600538815443571	0.996604001363182	1.44718408446706	0.839747559712645	NA	NA	1.80651878324991	1.68488542014864	NA	NA	1.05987282108465	NA	1.63393470899999	1.55599262448786	1.55353677276691
FT3574	730.238543262274	730.238543262274	730.238543262274	523.944417690535	523.944417690535	523.944417690535	1	1.05667798313437	2.06700065678001	1.4166782118155	1.67095937418756	1.0758153461118	2.00009688312949	1.67241759640068	0.808674445214963	1.29726788027003	0.431488137653381	1.41986036822482	1.35773348731896	1.12808399505343	1.36643484181713	0.751657207111333	0.685580702156311	1.39540836070892	1.40717738984369	1.14844715260951	1.17455705500869	1.30433332120672	1.37509730184926	1.57453586110518
FT3575	730.466349810522	730.464494744919	730.469115601497	303.619680923349	299.257659658699	305.126457495211	8	3.89869467234559	3.63455766071398	3.43603566407335	3.89803913269688	3.41693833437784	3.78455949184514	3.2838672523458	3.94426028419636	2.92938751529976	3.66204897702224	3.2112125407212	3.27429464849909	3.50167083811279	3.61839406219827	3.12047007039408	3.41828611284071	3.39968763009872	3.70446081500779	2.26729559731521	3.73166026150534	3.01693366226607	3.53109872089374	3.73104327225601
FT3576	730.54212721828	730.54212721828	730.54212721828	268.88874517135	268.88874517135	268.88874517135	1	3.4460355879465	3.20295463352125	3.14714227985806	3.35408953109804	3.14861237340296	2.92533661445163	2.83345604018836	2.93566434232894	3.1216152211555	3.03371225905339	2.47490314078906	3.0039617936113	3.088317635639	3.08034991591788	3.05274770340306	3.00467877793853	3.24933506201827	2.80781169597872	2.81837974455624	3.18084460620149	2.54788737748126	3.06023199168781	3.17638438511928
FT3577	730.58308932431	730.58308932431	730.58308932431	52.7065163993902	52.7065163993902	52.7065163993902	1	4.72990982089478	4.76380265985705	4.52914825626838	4.86017534938845	4.72760241034519	4.41915779501146	4.60754235048705	4.59702480276063	4.67812547608572	4.56394443979908	4.46048475752229	4.64137203282695	4.65971520847953	4.64645170086785	4.40883457577209	4.78835403982729	4.91615522977612	4.69930398488049	4.76162511409508	4.73491223374017	4.26441858239597	4.63991277022997	4.7980532553159
FT3578	730.930866331398	730.929650095488	730.931312254772	813.51172987069	812.641799054049	813.84702049678	6	3.31941996342457	3.63746461334767	3.31521322334857	3.29104974213871	3.67181371918512	3.04471480337381	3.35054807697593	3.45426354701414	3.40985505289002	3.68591910635411	3.08448471032988	3.14907631090859	2.80242166535923	3.18198469448293	3.1008878415064	3.31506434875286	3.72994138428286	3.08492553536682	3.72218342386132	3.39029057497227	3.39084039518272	3.90611436178078	3.49305480895918
FT3579	731.361344985973	731.359625696301	731.364466775527	393.15916393628	390.312963465736	405.076622834231	18	4.12409700924465	4.12544485667255	4.10384026415263	4.07311256125005	4.23072817713937	4.19168235672363	4.18015903300506	4.14167265350808	4.11917545115736	4.08471402146805	4.26057886003039	4.19168890221464	4.17854317156979	4.1766918478197	4.20577608878124	4.16456959791849	4.08543328459067	4.13614857078247	4.30217831433464	4.05487757347136	4.20973772691969	4.22698986706278	4.14661130664157
FT3580	731.298892388022	731.298892388022	731.298892388022	422.447362385091	422.447362385091	422.447362385091	1	2.94922581466487	2.90147917870091	3.04812730219026	2.90674595720062	3.14953186656624	2.88157846398488	3.12230328413886	2.97923436026202	2.7974541395088	2.84080237001191	3.35635556752008	2.9943191620003	2.99759122003001	3.06333400654799	2.73258240908382	3.16831603342976	2.99832320387019	3.08690170400931	3.14075029819859	2.8642231181243	2.98044523013922	2.87993004954728	3.04877912698447
FT3581	731.287223984406	731.240817388235	731.333630580577	442.621783689665	440.748417171817	444.495150207512	2	2.55900683516432	2.66540003011999	2.40269829761974	2.50353364537935	2.53171104113365	2.37334419112042	2.72076261222457	2.65780186799045	2.72155048730609	2.79754595477167	2.88542194976387	2.62054794972999	2.54147241971959	2.57904581437742	2.39352786629476	2.84179781667462	2.97324572426047	2.43404948157022	2.7683674776626	2.76872056989804	2.98028919596411	NA	2.9693296204003
FT3582	731.321726582023	731.321726582023	731.321726582023	469.087061877305	469.087061877305	469.087061877305	1	2.78105146282337	2.92740696262233	2.76635767614775	2.83049939931201	2.96086086041105	2.95322964024818	2.96324562503207	2.88618020237539	2.81477143082094	2.84420198630507	3.04619024327334	2.80317951840297	2.78556009004537	2.86023502057743	2.84831856861159	2.90702218379436	2.84131160827752	2.81164219212573	2.99284501586333	2.91121636886682	3.01954762498807	2.9345899324984	2.9129589478418
FT3583	731.564547204618	731.525141337502	731.583647122334	49.420496349349	40.9218214593882	53.333125269869	5	4.43920447173679	4.33213480240391	3.9102787498957	4.48284612824582	4.26607706105989	4.08566563729573	4.15930474340871	4.04387045719848	4.14727914886048	4.23461049286862	3.90171415837216	4.18549688983671	4.2922616619574	4.2534682442454	3.9495136518365	4.3378538358333	4.57624561036992	4.23151295990683	4.10508695445499	4.48144454755775	3.81724267776509	4.15432422501496	4.42077205903326
FT3584	731.52376013214	731.52376013214	731.52376013214	101.30200637186	101.30200637186	101.30200637186	1	2.60459419632026	2.63441352167309	2.08259978999801	2.99854427121105	2.30741944615956	2.5345795934273	2.1733157204836	NA	2.14101067376751	2.48344344640627	2.05862334136152	2.60211024997194	2.53586968271973	2.46506256926031	NA	2.02743652892593	2.44984801893626	2.36371437357975	2.33801484358856	2.33948360272371	2.20500331754018	3.0090177881543	3.14859263411053
FT3585	731.493920292115	731.493920292115	731.493920292115	296.526041979262	296.526041979262	296.526041979262	1	3.77114690224901	3.65893757002224	3.60691128435124	4.00135367065285	3.49208949163305	3.48553162676229	3.5292830666031	3.69089833479553	3.34267465545507	3.41423461927029	3.02670442159235	2.95544901875091	3.16520931700362	3.44699344513885	3.16175277096317	3.58603597404636	3.63917668386479	3.51052460911223	2.57489774675467	3.56957932871774	3.15238632651901	3.65576603942194	3.74424140577993
FT3586	731.539756781069	731.539756781069	731.539756781069	246.391078233737	246.391078233737	246.391078233737	1	3.50823206104446	3.33414954878235	3.03510901099879	3.76915378734322	3.48520730911514	3.27124220702634	3.22387327174232	2.99085741181609	3.0249573930944	3.06314479217181	2.64421536583317	2.92819777700988	3.02446449660824	2.92322466625667	2.9477294466246	3.43472750405949	3.53867882599218	3.18929285181539	2.66161987523013	3.35759748273781	2.81207057018462	3.32753465162198	3.30756459297745
FT3587	731.997233334792	731.992877782046	731.999601597163	426.995722926609	424.695672575133	428.240416142128	55	5.07505300875379	4.90455405835198	4.70414404623691	5.13327368562296	4.91106070901128	4.70830715540713	4.75310921390363	4.8724681508339	4.8375865767919	4.81292437279326	4.63793312354959	4.9535944824665	4.99936531575016	4.98676120509695	4.86091562334833	4.94642220897855	5.11757413276598	4.94354502962229	4.98889355093768	5.06661478330349	4.68347625923067	4.91929220120424	5.04611943865825
FT3588	732.484010495565	732.484010495565	732.484010495565	299.257659658699	299.257659658699	299.257659658699	1	4.18602466385999	4.0705297026216	3.65756801100933	4.00646181456406	3.86314441912736	3.93371555517896	3.70812092627838	4.14352990764508	3.42095993326375	3.69545290122371	3.61618523650818	3.53691467304982	3.81422062774953	3.83360997964888	3.6618022735856	3.80058648023392	3.72200462423616	3.95890086312235	2.45319759963271	3.80269641735498	3.62380553887512	3.91385300348307	4.08855044523606
FT3589	732.3896254149	732.378859417634	732.392061992883	375.741478468691	374.829050459866	377.072899700048	6	3.51154936763358	3.24634474159641	3.46050926612488	3.50902114238677	3.29982826222201	3.29531529240604	3.40158772336534	3.56086508046349	3.63433305698508	3.78501771293081	3.84946042461625	4.12615664507098	3.89039631263997	4.14424279048082	3.78534232312257	3.32698878427269	2.98241372227873	3.24335259096577	3.3289871950644	3.11561331741717	3.8178687192976	3.33281512756994	3.60081824291149
FT3590	732.362681017827	732.362041114715	732.363776452613	395.264834836563	395.034699482142	406.49918970505	3	3.34225329817712	3.39862091438174	3.65123525837364	3.37016962127653	3.68339915297929	3.51791491250498	3.70392643214563	3.74079100227416	3.71560879696983	3.62042107413164	3.88925327296944	3.57338860046683	3.73270606024782	3.63242077255614	3.7117053735091	3.67520839447495	3.43691923888054	2.72705747440608	3.80095206642024	3.47262049173047	3.84107440528427	3.3855842552667	3.66418826160781
FT3591	732.333845265638	732.333845265638	732.333845265638	444.495150207512	444.495150207512	444.495150207512	1	3.32585594904749	3.12661527021492	3.18438901860865	3.28656650374428	3.28648027354559	3.12634746402746	3.24259226986502	3.17020749640054	3.20848247906249	3.13284046252649	3.36541117785546	3.14952180685492	3.32770356904595	3.21085941658342	3.1831169999549	3.23684103407766	3.10454642529842	2.96117574342902	3.32137012283817	3.14858726287338	3.1685448501887	3.14127123158188	3.16997521955673
FT3592	732.568150519231	732.541215291973	732.595409957458	46.7555533953533	43.5391175859694	61.9245879389036	19	4.00786670514304	3.91050722627436	3.46830543165792	4.00330245982212	3.76862200183393	3.71193367108829	3.92896588230319	3.83181637443148	3.8387370062209	3.8617251362506	3.54314180325306	3.99888470624797	4.15547891700485	3.92232120947852	3.65833224029398	3.6813285794465	4.09401368696936	4.04818999090671	4.21619677981964	4.08440196984794	3.54163349390438	3.74895544244018	3.90163029131089
FT3593	732.553135734737	732.54957740503	732.554908297624	263.458146380161	256.845217464236	269.615984172807	7	3.55899964634872	3.01380445821858	3.38025638397527	3.05085259634355	3.26483943622815	2.94039151850024	3.1838136920691	3.21414925054106	3.41381565352789	3.27962683033028	2.95285081509431	3.57981729385718	3.35330519711705	3.46601367499916	3.35774850290729	2.79268799622087	3.62240067218824	3.22113086389935	3.42231391589865	3.4091031746402	3.36805712154383	3.25913265233478	3.66149901932509
FT3594	733.382028684478	733.382028684478	733.382028684478	380.007633834071	380.007633834071	380.007633834071	1	2.99074065110606	2.73502056070064	3.09548352279741	2.47352203183379	2.90591075908595	2.71107332210204	3.12738265623196	3.23306475670334	3.36215292248554	3.26615825155357	3.25289266461665	3.26645143419958	3.0825661464201	3.20534524046423	3.20490106941596	2.96927049087275	2.73402584742999	3.18399360474889	2.7894548860575	2.38320536481276	3.39402447457964	2.97338434813647	3.22309493573835
FT3595	733.356369725113	733.356369725113	733.356369725113	419.381082932369	419.381082932369	419.381082932369	1	3.42028050211497	3.43791998658735	3.40125387405573	3.35138483521088	3.41380348257442	3.42524929310649	3.47110456890965	3.3198159644893	3.42396278155615	3.45110786510624	3.49459166576314	3.39374697686962	3.50242507955985	3.36458117611984	3.40901459927455	3.47228896113863	3.31062115568446	3.25311060283477	3.44752954112126	3.31915122828635	3.44469604726863	3.3453926063304	3.30691244824711
FT3596	733.539268710978	733.532675645801	733.541253933429	427.412677632382	426.393367724638	429.031388570312	27	4.83538687446064	4.69297243066738	4.45357465985483	4.9071686235253	4.69210604059345	4.46073265542241	4.5233054041129	4.66306970866363	4.64101856017132	4.63251439519728	4.41129158733954	4.72039188899257	4.77279681359646	4.7858260502394	4.62754019463264	4.72718666732972	4.90264170897186	4.61939244574226	4.77067324154381	4.83278182390945	4.42306604359999	4.74762349577677	4.79281847840131
FT3597	733.554278540812	733.536855469834	733.591418407583	47.3914096198128	45.2326512020484	62.454053674066	12	3.78051373957698	3.90899219558195	3.66146653188993	3.76701519286218	3.86718872865178	3.44365270691432	3.77235446471568	3.56594087415424	3.81946217020968	3.69625804629446	3.72894412867047	3.47196875813055	3.66861609094327	3.68574617259876	3.5821044076768	3.81565986241024	3.9865489693185	3.82730385819833	3.65564055831493	3.76288578422866	3.17322856656773	3.81508112430375	3.6625196456346
FT3598	733.537771481951	733.537207216562	733.538335747339	92.8607019051909	85.8284267383383	99.8929770720435	2	3.01315286586158	3.45659560339984	3.11642341316785	2.74716463999816	3.11835005649766	3.23812088062241	2.91262617589577	3.20334788448451	3.43172826598894	2.81408261057789	2.30070422405212	3.33358359526173	3.13127144475215	2.6860349653897	2.99383561164163	3.24928720668633	3.67826935225133	NA	2.9728133404872	3.17667888806183	2.81708083414958	3.2521051080642	2.75275059844447
FT3599	733.554520352108	733.553594441028	733.554541081749	266.437904782781	264.022539846114	267.54570706903	3	2.94128899747675	3.18737495454749	3.2490468433081	3.32231358694705	2.66434782012414	3.07355559712022	2.86686383880689	2.93355825215404	2.71393304485308	3.04689551747232	2.79097902068624	3.14473976754827	3.03903849911309	2.97541433234153	3.19534806891325	3.03300100613619	3.40316793525767	3.20752373647856	3.24783786127126	3.21420925529113	2.64448707708836	3.05989544494626	3.25531744829628
FT3600	734.018700678227	734.018700678227	734.018700678227	425.234291483987	425.234291483987	425.234291483987	1	2.83880053224358	1.73361977006307	1.83321802509601	2.84067808154244	1.68068624314216	1.71523299452534	2.73724933423955	2.70723293087996	2.26834734964351	1.78598062054582	2.74217878434145	1.79455213900452	2.18299304731912	1.93409593148303	1.68279337401392	2.7231423833884	2.21959339764226	1.82902176981762	2.3593577264397	2.01850432048464	2.55003474480675	1.94753245793433	2.48276384219823
