feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_neg_B1.mzXML	241008_M274_01_HILIC_neg_B10.mzXML	241008_M274_01_HILIC_neg_B11.mzXML	241008_M274_01_HILIC_neg_B12.mzXML	241008_M274_01_HILIC_neg_B13.mzXML	241008_M274_01_HILIC_neg_B14.mzXML	241008_M274_01_HILIC_neg_B15.mzXML	241008_M274_01_HILIC_neg_B16.mzXML	241008_M274_01_HILIC_neg_B17.mzXML	241008_M274_01_HILIC_neg_B18.mzXML	241008_M274_01_HILIC_neg_B19.mzXML	241008_M274_01_HILIC_neg_B2.mzXML	241008_M274_01_HILIC_neg_B20.mzXML	241008_M274_01_HILIC_neg_B21.mzXML	241008_M274_01_HILIC_neg_B22.mzXML	241008_M274_01_HILIC_neg_B23.mzXML	241008_M274_01_HILIC_neg_B3.mzXML	241008_M274_01_HILIC_neg_B4.mzXML	241008_M274_01_HILIC_neg_B5.mzXML	241008_M274_01_HILIC_neg_B6.mzXML	241008_M274_01_HILIC_neg_B7.mzXML	241008_M274_01_HILIC_neg_B8.mzXML	241008_M274_01_HILIC_neg_B9.mzXML	241008_M274_01_HILIC_neg_BHI.ctr..mzXML	241008_M274_01_HILIC_neg_Bifido_01.mzXML	241008_M274_01_HILIC_neg_Bifido_02.mzXML	241008_M274_01_HILIC_neg_HM008.mzXML	241008_M274_01_HILIC_neg_HM013.mzXML	241008_M274_01_HILIC_neg_HM014.mzXML	241008_M274_01_HILIC_neg_HM016.mzXML	241008_M274_01_HILIC_neg_HM017.mzXML	241008_M274_01_HILIC_neg_HM018.mzXML	241008_M274_01_HILIC_neg_HM021.mzXML	241008_M274_01_HILIC_neg_HM032.mzXML	241008_M274_01_HILIC_neg_HM039.mzXML	241008_M274_01_HILIC_neg_HM042.mzXML	241008_M274_01_HILIC_neg_HM050.mzXML	241008_M274_01_HILIC_neg_HM051.mzXML	241008_M274_01_HILIC_neg_HM052.mzXML	241008_M274_01_HILIC_neg_HM057.mzXML	241008_M274_01_HILIC_neg_HM058.mzXML	241008_M274_01_HILIC_neg_HM059.mzXML	241008_M274_01_HILIC_neg_HM062.mzXML	241008_M274_01_HILIC_neg_HM065.mzXML	241008_M274_01_HILIC_neg_HM066.mzXML	241008_M274_01_HILIC_neg_HM095.mzXML	241008_M274_01_HILIC_neg_HM097.mzXML	241008_M274_01_HILIC_neg_HM099.mzXML	241008_M274_01_HILIC_neg_HM102.mzXML	241008_M274_01_HILIC_neg_HM105.mzXML
FT1631	543.256677889322	543.254845596485	543.257328590037	335.162740984843	333.813614834704	337.205447373806	3	3.08297066277109	NA	NA	NA	3.23686361094506	1.67572834017547	NA	3.3480657678781	3.64141888373626	2.28440285927319	2.73893867641734	4.05963405504677	4.32350951939643	3.27498340376175	2.92062084038972	1.37930669087846	NA	2.88826952530625	NA	NA	2.33805796043781	2.37751560068828	2.66256381882723	NA	NA	NA	NA	NA	NA	NA	1.27662907525944	NA	3.53065908237924	NA	NA	NA	NA	NA	NA	2.01751248833888	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07529949019407
FT1632	543.272400854612	543.271050970805	543.273750738419	402.332319202638	398.990053071339	405.674585333936	2	3.34275004025545	3.33728147152491	3.51025816890004	2.88528995913451	3.50864790203102	3.64220105274592	3.66625548153747	3.58493897358238	3.49823751886128	3.57370039410698	3.75900956080515	3.49942202966498	3.7807968957668	3.48690158214002	3.9653654293809	3.43123335794298	3.24116116436312	3.42547128556958	3.92886543362439	3.3243416585301	3.60270439040927	3.40835586740622	3.3892132274962	3.90699317854876	2.58309639276663	3.372849464729	2.51712404568202	2.12649346884521	3.01668497657942	2.46097437249622	3.67007630444096	3.09230012868945	3.49199015191338	3.24341253615226	3.48775028897036	3.68095697275078	3.23117047743937	3.61868147009517	2.88627843559442	2.83521800154399	3.41046637905033	2.53115722698194	3.34445017090909	2.31788468790663	2.97442349122428	3.23763315862453	3.65262214614313	2.15962937367865	3.81733635911056	3.45147352221505
FT1633	543.297560451575	543.295842354806	543.379008140484	41.7604559811495	39.5420631126381	56.8074929282112	30	3.67651943133517	3.35456201844569	3.20534127949929	3.58758904848607	3.44894511677459	3.23836031013703	3.34599130592278	3.37874089524988	3.51497325189885	3.45998754693755	3.15442647674127	3.48676863321209	3.7372294519749	3.58753882945591	3.42663182478527	3.39011962661125	3.65886160997909	3.4866637646192	3.63541527184407	3.52926984145923	2.94355847967278	3.27421638684213	3.60547418486445	3.43592309077777	6.26739102389446	3.66861168524944	5.61932085363596	5.89898744081664	5.91376708880848	5.81643132920382	5.63417966517871	6.25983955875285	5.84124782113861	6.36951144801846	5.88812777740975	6.03630388445874	6.42421683034427	6.03774920322559	5.61999951152775	5.7698257740979	6.26228763241538	6.39886917159004	6.05319522400652	5.88479614168053	6.20127550762028	6.44812825428976	6.32736417711453	6.06781569031547	6.01869859129832	5.7853184375926
FT1634	543.687878437854	543.687878437854	543.687878437854	458.201408601648	458.201408601648	458.201408601648	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25359140452147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6539992293787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1635	544.210752860346	544.210752860346	544.210752860346	439.628690498691	439.628690498691	439.628690498691	1	NA	NA	NA	1.97925440972919	1.87214172687662	1.68312630067404	NA	NA	NA	NA	2.41035188702465	NA	1.56264174418164	NA	2.04279156295712	NA	NA	1.87754916448328	NA	NA	NA	NA	NA	3.9847912691517	NA	2.33540447227671	1.72108615534945	2.59542727745041	2.54196281461166	2.64719257206924	3.11948685463411	NA	2.65424200222477	NA	3.00389075549427	3.07893131416089	NA	2.8826071649713	NA	1.88225668489749	2.24394833199996	NA	NA	NA	NA	NA	2.94017387095319	NA	1.83542543656094	2.11308827520779
FT1636	544.300630040957	544.2988450597	544.38170625176	41.8634471094429	40.0344523688121	58.064762614973	25	3.76889282405472	3.78294933344283	3.51818139599291	3.78152120562583	3.84801683481746	3.59092491113706	3.65006790522639	3.68447546933137	3.5425866562618	3.66243454168612	3.30056099914971	3.86156803150332	3.88661885279617	3.88099800644503	3.71261756761879	3.6707903005812	3.7660671940372	4.01119217926538	4.11684671499797	4.01421784497589	3.19943719860021	3.28716362386393	3.9567590077163	3.03420057612142	5.79964923047676	4.00079050085832	5.18981199864054	5.49838520656019	5.49405907396876	5.35357082013324	5.18065949527531	5.7975844084271	5.37449816146563	5.89950950777102	5.42267414671431	5.57333250825724	5.95594622343883	5.5759834636686	5.18583144283451	5.32202256192769	5.80159060589624	5.94251662262741	5.58662463602828	5.42556428684722	5.7380353823036	5.97602565999966	5.86240436448487	5.60118082662667	5.55726020886523	5.32876303805186
FT1637	544.244385053173	544.244371582374	544.244398523972	404.199489465116	402.724393596296	405.674585333936	2	2.75138194773265	2.86639570532597	3.30885708916883	2.71787542810009	3.24917486611678	3.48133891317082	3.19455039130463	3.31207635873045	3.4014345494528	3.41009208424596	3.68263862516107	3.179761181649	3.56105318494832	3.2741928373204	3.54290600634641	3.08874733970948	2.81574159134849	3.22676574599186	3.69989792373312	2.86544574243585	3.3827114361166	3.33049209142037	2.93553723368071	4.16624986941522	2.86081922280793	3.55406143539255	2.29672406400536	2.65300417388082	3.18818280584496	2.5950802768226	3.58452954682349	2.81873825106047	2.74309867620635	3.19104650641714	3.52765753397172	3.58337678382486	3.60855846936235	3.59291699220706	2.60538242230454	2.92079948651695	3.65777580690747	2.96213693096778	3.28257730718134	1.37667999441265	2.89150885989034	3.51820206633425	3.31564836985974	NA	3.63941889617608	3.21545708936477
FT1638	544.296265827911	544.296265827911	544.296265827911	332.725573457008	332.725573457008	332.725573457008	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92855994864444	NA	NA	3.77496191401495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1639	544.262843246311	544.262843246311	544.262843246311	375.246997210839	375.246997210839	375.246997210839	1	NA	2.86376663603621	2.74241665349559	2.15750247839337	2.79621835589182	2.28587430244308	2.64760533965705	2.92155743069146	2.53832610351995	NA	2.91269152263639	2.5657404676888	2.67766068645511	2.63894666538924	2.91107458939578	2.36244872706572	1.92994846286859	2.50372617234625	2.68083978831791	NA	2.93810575667281	NA	NA	3.86339299664014	NA	NA	NA	NA	NA	NA	2.13390629009921	NA	NA	NA	NA	2.39379526421746	NA	NA	NA	NA	NA	NA	1.99475646650144	NA	NA	NA	NA	NA	1.50270507681291	1.21393787780014
FT1640	545.015096885272	544.934536164126	545.057090520197	422.323850658865	417.862566378306	431.773878962445	35	4.0650750134849	4.04772378797099	3.8854129433696	4.05765817556477	4.07860251806525	3.76364136714495	3.74975345885528	3.97244077646416	3.84436592503492	3.91390014909176	3.60551844457608	4.20091390601867	4.42678847803454	4.19163219596606	4.4758889622675	4.30626240474897	4.24378805787717	3.96431361756417	4.50597289112601	4.235878600907	3.59946820868819	4.02665639475591	4.01696224445243	3.27622841519097	4.86948479981791	4.83682583866074	4.20017909310208	4.89780901665411	4.7945457800033	4.64726185994348	4.36324535024566	5.04343700885613	4.63041551308895	5.07685792278144	4.58723350730018	4.78362299820174	5.03115793501459	4.74938190510697	4.50343609028269	4.75124842096344	5.09481726842829	5.19015819480645	4.73432754469804	4.7053441159287	4.99038844803722	5.0996917509361	5.04337992470555	4.79160097374063	4.84568577624951	4.74827996286381
FT1641	545.281322953796	545.281095134613	545.283282797643	355.233768990914	347.833773128032	356.796149752261	4	2.12304208318591	3.19441036309685	3.45884428150621	3.00407709661448	2.78192950277586	3.41769050303157	3.33851406100343	3.1827712094484	3.04471567862328	3.26530115879042	3.71425611309191	2.7216166378764	3.14321243167659	2.89290468744023	3.62913718409622	2.97949088926807	2.19851504441482	2.94696807208504	2.84874969384666	2.50769972315508	3.65314926383136	3.24177708392084	2.3945804138662	4.0026692349925	1.61590938905219	2.41729751997476	NA	NA	2.90680339738783	1.61819859793608	3.04606092693346	NA	2.32052520901555	NA	2.3748216028434	2.95708516432004	NA	3.10466793687756	1.85029547865693	NA	1.97536392989268	NA	2.07155696470122	NA	2.41032086394062	NA	2.48493143705061	NA	2.69111977431226	2.21655614884138
FT1642	545.240031849296	545.240031849296	545.240031849296	413.165074547349	413.165074547349	413.165074547349	1	2.59531014287815	2.83239354601922	3.36405778330535	2.27758518906454	3.3842660870211	3.45049512580713	3.46635832732156	3.33032839081023	3.29945990782342	3.14211167530035	3.5822144808621	3.24497805758551	3.34417280732718	3.10584729393636	3.69173528950649	2.93545974713776	2.67652121678217	3.22329036000065	3.4254034626044	2.69371935731171	3.33354405172124	3.15066383008453	2.90242580277212	4.04459802717018	2.33282503394505	3.12942873668378	3.55537728866223	2.39322492916318	2.78739826908564	2.78978202303705	3.41482017685966	1.68645509706219	2.86975051946957	2.97977267046743	2.98962466664088	3.35524113439078	3.30795721673349	3.4363194693862	3.50011214200875	2.64603020164439	3.39700511450745	NA	2.88976992910173	NA	2.15370038743701	3.2284706295744	2.79405209884442	1.65917957556675	3.47563569340906	2.47263851464956
FT1643	546.275036313065	546.275036313065	546.275036313065	351.314849311956	351.314849311956	351.314849311956	1	2.26721960480236	2.06165882714927	2.458638788568	NA	1.80199116896451	2.24013675247031	2.21507850280303	2.52905972317171	NA	NA	3.2235597690165	NA	NA	1.76751256436912	2.41117844929865	2.08090949445867	NA	NA	NA	NA	2.36319578232554	NA	NA	3.97104988281905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99925757756055	NA	NA	NA	NA	NA	NA	NA	NA	2.1346761358656	NA	NA	NA	NA	NA
FT1644	546.284577242283	546.284577242283	546.284577242283	323.916069267756	323.916069267756	323.916069267756	1	NA	1.22631560993695	2.30718951607624	NA	1.54524346521858	2.46997245816399	NA	2.2852343285845	2.50548439029301	2.02388546394015	2.75748977986837	2.41789137385695	NA	1.80762740482994	NA	2.20379685308043	1.46773141492018	NA	2.77425200372441	NA	2.30513357049492	2.2035318862572	NA	3.75111589052521	NA	NA	1.39078450261822	NA	NA	NA	NA	NA	1.9024068624513	NA	2.25509124684023	2.87956114623921	2.15940026770771	NA	2.09155360500986	NA	NA	2.00337313351571	1.76164440051131	NA	NA	2.38433268035079	2.24017105668531	NA	NA	2.51387046418687
FT1645	546.732947012717	546.731532716982	546.735295909516	444.262238383424	440.996361949023	460.378200497618	19	3.56442434354856	3.69488517404563	3.63756887724176	3.59449379399738	3.79698836723	3.6010258844621	3.67087592698639	3.70364473170387	3.6784643712252	3.67246209849552	3.81308248874016	3.74306303267227	3.81436414799327	3.78308961283222	3.81076877071188	3.7015669794766	3.66891883527818	3.70443697455773	3.75712611092085	3.72533739581277	3.68430501985415	3.61596933793402	3.48609456225285	3.95982847995373	NA	NA	NA	NA	3.82134695524017	1.25678102519133	2.15421852001533	NA	NA	NA	1.94501505686364	4.16491629944058	NA	NA	NA	3.71011236945609	NA	NA	NA	NA	NA	NA	4.07223710508679	NA	2.0443875932522	NA
FT1646	547.050173712708	547.050173712708	547.050173712708	421.681330890841	421.681330890841	421.681330890841	1	2.35076965218563	2.26765066889322	2.19743924791404	3.21676927946773	2.18667024588583	NA	1.78442717780346	2.65490576530235	2.18141616584926	NA	2.24202494292713	2.11349011711014	2.34794817848925	NA	NA	2.50622992205293	2.76227337759025	1.76495511381465	NA	NA	2.51561606316383	NA	1.97881015287775	2.88804256723394	2.18128853969009	2.9634695727259	2.84243019500962	2.80904852881286	2.39185154435941	3.36053606109123	2.64816750704513	2.11275052255745	2.45983834483547	2.25623351679299	2.47974281554333	NA	NA	1.54295133920907	NA	3.66555992228876	2.61120076979389	NA	1.89579693214012	2.44123096884671	2.73686960532274	NA	NA	NA	2.02137590250334	NA
FT1647	547.071818298256	547.071818298256	547.071818298256	436.65692605987	436.65692605987	436.65692605987	1	2.74208107956318	2.75726446532258	1.63869097210908	2.57838979179337	2.46594679502883	2.73173663496328	2.58431207296172	2.57267904989011	2.99444677389215	3.02729056468641	2.14694658744969	2.37611674754476	2.92397941222975	2.84294754185981	3.09644278702905	2.32475956678078	2.46878260637277	2.64159557272686	2.98379760125199	2.89620061471064	2.17016805100133	2.67664290053651	2.68528345790807	2.63466866635759	3.92003583318781	3.16852146935636	4.0892634492155	3.02309705785713	3.5443109712626	4.15589454412033	3.67936241431336	3.26138324499171	2.4065667970004	3.3160010004719	2.82585239585427	2.77432691778564	2.86977875686148	2.61044061389601	2.55417814439034	2.72239255360972	3.11164804104722	3.27116824995694	2.65633624055159	3.07250930674541	3.07544583482904	2.39255887600423	2.68401995986954	4.02353419163676	3.1486281206084	2.9652131327042
FT1648	547.230057056432	547.227298818549	547.231388867268	446.192376465963	444.162467162085	448.958786383041	5	3.36764222971848	3.63852311311752	3.6513020056977	3.62616544207343	3.81504624506567	3.45340050880555	3.57514702482102	3.66951568692153	3.5322761335855	3.59352468703451	3.9305590060823	3.74762874847755	3.59376851526357	3.52011684567694	3.85900958627898	3.63569817814121	3.66236774532532	3.54901463998686	3.71636768397479	3.43471167833817	3.85491504114644	3.46587701948412	3.42714572076862	4.19914576306825	3.00303936019837	3.4509924292894	2.39704563642089	3.49599773370582	2.61231775116314	2.82401498535446	3.13604849226806	NA	3.0159792229444	2.97165069975711	2.58622037854213	3.19717598131597	3.26881950808694	3.24992515284959	1.56961272107084	2.70651651402414	3.39158072648695	NA	3.22056777224733	2.723540825417	3.30768341344037	2.49304894252964	2.56906674454163	NA	3.76259668763019	1.98163206855141
FT1649	547.229782428372	547.229782428372	547.229782428372	463.513964053661	463.513964053661	463.513964053661	1	3.26206828715924	3.25056104934373	3.49992701703672	3.13819220370614	3.22138318574815	3.75181101094211	3.65930839908977	3.31005871225674	3.61975380026612	3.5121881224839	3.75745958562606	3.32959883419885	3.73224872742373	3.61792735195081	3.76283189456922	3.49870050334138	2.99586230311317	3.52184301246098	3.75909799252881	3.47708421135489	3.496644424972	3.32804354159908	3.46760626760728	4.08629071304622	3.71520829898087	3.89134389269717	3.15226364252292	3.62932491991723	3.83105503274732	3.69569374717821	4.06446899560178	3.71855320086905	3.78227139526908	3.76916491778311	3.8521047297717	4.14363723062862	3.84597067441466	4.05975458029276	3.25127781434183	3.64876627098178	3.83747791797668	3.45958472120601	3.60915253697893	3.35500760334872	3.70310378942979	3.8570029346325	3.98787412190057	3.11838561823675	4.06351052896334	3.92828244566364
FT1650	547.347500371212	547.347500371212	547.347500371212	65.9515908619407	65.9515908619407	65.9515908619407	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.80082897872395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02444014628637	NA	NA	NA	NA	1.85701990093292	NA	1.81389579684428	2.1446309095792	2.89066160676203	NA	1.15913642753492	1.70478103922894	NA	1.74644420343057	NA	1.82575992714912	NA	2.8666916577713	2.33888038869101	1.31046002676008	NA	2.16099367640117	2.54928558256974	4.7764918883961	NA	2.94912822133581
FT1651	548.245857161753	548.245540569759	548.246807870512	372.543250725334	371.601560279153	374.334258149444	5	3.40528084984473	3.66557323133205	3.62103578149627	3.3505913195948	3.61896543463025	3.69931976128373	3.6599296437096	3.73524735799225	3.55808842302635	3.66890702711879	3.71267271241817	3.62375880014924	3.61397657357481	3.60202986677447	3.78650766958858	3.5674126588827	3.324261673244	3.57435365707276	3.83657071164621	3.52805615074028	3.76760574033635	3.53323583453202	3.36132978292188	3.91156863230992	2.48743101287692	3.30359503878403	2.40917885310071	2.77788390931588	2.72418533414814	2.74887855237596	3.42718226825881	2.97307438672604	3.00494892056353	2.163243898786	3.29699194753741	3.43571377145748	3.28138724763314	3.53813585018748	2.52631783195974	3.15497070096145	3.29216228051323	NA	3.11948316946009	2.401991884608	2.68350109747289	2.74655843452217	3.47700969333932	2.23352458154113	3.15297940446472	3.31020120102352
FT1652	548.276259630944	548.276259630944	548.276259630944	354.796408404903	354.796408404903	354.796408404903	1	NA	2.35673555054128	2.83995434437532	NA	2.52843642330451	2.75928349182659	2.60243439555835	2.49022363598396	NA	NA	3.14503980007069	2.72785879735712	1.90421408603901	2.34661051251213	2.06183636548392	2.60118947426656	NA	2.21146501041486	1.63269207904346	NA	2.96805519461408	2.40795756641812	NA	3.2286990215951	NA	NA	NA	NA	2.07575397889298	NA	1.44529975779059	NA	NA	NA	1.78284706376978	2.05274601833551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84684110723929	NA
FT1653	548.184466208677	548.184414686434	548.18451773092	447.807239044411	443.125032688304	452.489445400518	2	NA	NA	1.40370685278382	NA	NA	NA	1.89016145624355	NA	NA	NA	2.18678044500505	NA	NA	NA	NA	NA	NA	1.52043717138746	NA	1.53080678350669	1.35876002752	NA	NA	2.07995441248022	NA	NA	3.65179248658695	3.24088653854955	3.52828152963426	3.23489221283789	2.67277806104519	NA	NA	NA	NA	NA	NA	NA	2.73660923852688	2.12609281814249	NA	2.1110104101546	NA	4.03991095743681	NA	NA	NA	NA	NA	2.04817742112874
FT1654	548.130804147469	548.130804147469	548.130804147469	413.379315084683	413.379315084683	413.379315084683	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.82950739429279	NA	NA	NA	NA	NA	3.17012721490388	NA	NA	2.05379018839706	NA	NA	4.41784727709078	NA	NA	NA	3.72573735009554	NA	NA	NA	NA	NA	NA	2.60721828725341
FT1655	548.89789831851	548.896643619168	548.900092305442	389.1096147059	382.016019583703	393.783369795995	5	2.08845655395197	2.635777224098	2.88109237586407	NA	2.82006718274095	2.70041603661333	2.90865731147233	1.9484289918595	NA	NA	3.43786496179663	2.04990454203646	2.8259089339274	2.29969707444136	NA	1.98996711297771	2.45022387551539	2.8652366958401	2.58445897246389	NA	3.43890376408637	2.31137217850687	2.87317195133508	4.10734690590925	NA	2.3749739973365	5.11108930802757	NA	NA	NA	2.30545825798309	NA	1.78117652561169	NA	NA	NA	2.26974613931156	NA	4.15009021486405	2.8232511405719	NA	NA	NA	NA	2.1456600648497	NA	NA	NA	1.48904152206977	2.52745185822639
FT1656	549.215601572128	549.215601572128	549.215601572128	452.82241572644	452.82241572644	452.82241572644	1	1.49480096863197	1.76959082863035	2.67861197493461	NA	2.58487609202164	2.33712227927748	1.84702157560226	2.58917640597703	1.31269239382844	2.45368324675171	2.37964242645864	NA	NA	1.57363231569423	2.7238459217204	2.14409428291388	2.37134247608337	2.03345025288908	2.40971759576439	NA	1.84018893871299	2.09754727291946	1.95483973022472	4.12006126855254	NA	1.67704163554489	NA	2.03578364245105	NA	2.13993932399792	2.44251775355151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1657	549.180793681595	549.180793681595	549.180793681595	471.841854426225	471.841854426225	471.841854426225	1	NA	NA	1.79411105855555	2.19592641900634	2.58451572711242	1.86236330956699	2.73452419306043	2.36340447600445	2.37757940519202	2.20691297965827	2.66772327472662	2.35363237691167	3.04890789409593	1.58267407029609	3.17230599279632	1.94284128976568	2.15992263956468	1.98322604091424	1.7446855291617	1.90490043697501	2.70228612372406	2.51480378790243	NA	3.89986885780724	1.26128883898718	1.86464897518422	1.90780242024107	NA	NA	NA	2.22990151909904	NA	2.09151287847841	NA	2.36019514805509	NA	NA	1.80534627593556	NA	NA	2.55834200952382	NA	NA	1.6560663728048	1.72551130882975	NA	1.55743881011825	NA	NA	1.86560188781221
FT1658	549.162513110283	549.162513110283	549.162513110283	266.562113908064	266.562113908064	266.562113908064	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05716312171462	2.11567980055084	1.88241323315478	2.64095435955502	3.8568164969101	3.1505205753264	3.89474069889296	3.18732524416878	NA	3.10179857718176	2.20974252775349	2.38136103504411	NA	NA	NA	3.58012777799821	NA	NA	NA	2.49714744481844	4.40245122095685	2.62758522937274	NA	NA	3.89398812934277	NA	2.79056409022949
FT1659	549.333562182819	549.33246066208	549.33539708848	426.54539366541	425.64777059381	428.915322527897	12	4.03427362377895	4.00642287230876	3.81338958623901	4.14824268674125	4.03748978850067	3.82018328178873	3.93574175018741	3.89273713250146	3.86702316059126	3.68521634444769	3.78469665945015	4.08328597289947	4.24997987016334	4.10654451581023	3.72695594693655	4.03676365055407	4.20350273436329	4.04946470652905	4.07100206471803	4.08019760404616	3.87734383712561	3.90523319822012	4.14461011511841	2.94699865765581	3.9863451315217	3.98048135709572	3.64541067522354	3.73684533148197	3.93549740752683	3.64634522593544	3.68451971683502	4.32857423722291	3.62899621340282	4.37582952593744	3.66505765004403	4.04921134544289	4.22466371679862	3.65544504106957	3.63322039279206	3.71239279190249	3.91021779823419	4.21271270605366	3.77512162362841	3.75452124338342	4.19609225042073	4.13277473950933	3.99904188123672	3.97798472197955	4.15667243288648	4.04045949992213
FT1660	549.258684248845	549.258684248845	549.258684248845	379.914697076129	379.914697076129	379.914697076129	1	NA	2.26867278951981	2.61692399380258	2.35622181002168	2.32935354207232	2.93769066177058	2.15519758430495	2.51400088295508	2.36543293498146	2.72158027743741	2.63072386249887	2.53797616895566	2.50195994941443	2.49745551602082	3.10740802572997	2.19130162205982	NA	2.18131191689791	NA	2.05454128289847	NA	2.27409243620055	2.51559799290715	3.34734709992622	NA	NA	NA	NA	NA	NA	2.4497963671598	NA	1.97115961139148	NA	1.99455947520723	2.39567797215041	NA	2.03292803663187	NA	2.17285213887168	NA	NA	1.47624448548382	NA	NA	NA	NA	NA	NA	2.23597845430346
FT1661	549.327748856376	549.327120836152	549.360419358743	84.9358377009586	67.4406683575098	100.857906797837	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74490524862628	NA	NA	NA	NA	4.02722675826933	NA	1.74178763470564	4.64877919764293	2.24593969839243	5.46693961778085	5.01302938823358	2.32402526405326	3.99618397162471	NA	4.0468698189582	NA	NA	2.78169071635064	NA	4.75471485078277	NA	NA	NA	3.36882511326622	3.6626061429109	NA	NA	4.16649835616782	NA	NA
FT1662	549.327155009606	549.326635293182	549.32767472603	122.653858074299	122.062676577901	123.245039570697	2	NA	1.70759484136638	NA	NA	NA	NA	1.70924252138975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.53373507255342	2.87412429833013	3.03699818857429	4.56336890519016	3.62148302356376	5.53300199720284	5.04791356224041	2.13323009978741	2.0523353424611	NA	1.86846382769061	1.52308408290511	NA	2.5446462875641	NA	4.75387863629953	NA	1.96771559834572	3.4721519070858	4.88808121527731	4.83460213172298	NA	2.04503390998447	2.01889375525353	2.04857745883924	NA
FT1663	549.908339833992	549.902561979354	549.91411768863	387.899694689849	382.016019583703	393.783369795995	2	NA	NA	2.00017203962808	NA	NA	1.5769217639239	NA	NA	NA	NA	2.48819603773217	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25795397178812	NA	2.06586933906337	3.2702058434649	NA	NA	4.23712316582925	NA	NA	NA	NA	NA	2.04430933475216	NA	NA	NA	NA	NA	2.7495822995704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70892188266783
FT1664	550.281076702848	550.280297534957	550.281859711358	34.9765047880807	34.6498544107135	35.3127212114693	7	4.07650808645923	3.92808387051674	3.3875611118042	3.4041319200441	3.82944948878528	3.56662020271371	3.34375106549899	3.41062269605378	3.92652569275259	4.176259697546	3.46899940826823	3.70048988833768	3.92210681559402	3.99386535501514	3.42762233473397	3.62287890567035	4.06298020358133	3.66872180250021	1.54712105173755	3.98043045037106	3.23894048981566	3.50453921143165	4.20720536907079	NA	2.58878729534221	2.60860613212321	1.40830348282304	NA	NA	2.66379898152949	2.10205323640433	2.56606166913227	2.75166589436843	2.99326047190604	2.24514563029489	2.19348610803601	2.71789781821829	2.85119776677016	2.4283262214936	2.07626128808357	1.88565010469159	3.03050979330758	2.10755672550387	2.58532102345078	3.27391183288122	2.96680593569459	1.92023355635676	2.09509327769111	2.68620646924023	2.21044981445407
FT1665	550.33024314813	550.329974062144	550.330512234116	86.8187021419446	86.3555466693326	87.2818576145566	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.02929279090094	NA	NA	NA	NA	4.98546422221899	4.52611343713572	NA	NA	NA	3.13352008717094	NA	NA	NA	NA	2.90810450410108	NA	NA	NA	NA	2.78446003056674	NA	NA	3.49819942836511	NA	NA
FT1666	550.256706553942	550.223747561665	550.261767900299	409.898152974433	407.715281911063	418.042902250294	4	2.44865818434587	3.13722344350311	3.38922657981968	2.92033914183478	3.26221218649473	3.28659790044513	3.52937052514957	3.33559049950308	3.22743742985275	3.4484913277297	3.51988499883464	3.1507064070924	3.20008095656822	3.22745474143646	4.21201645333115	3.01288200929163	2.72421778757107	3.34478110671522	3.26653684070645	3.22409450363808	3.41725806764731	3.14731921082148	3.08039862759682	4.02170623681681	NA	2.27301098132316	2.21617292635058	NA	NA	NA	2.82993737643355	NA	1.93441117723713	NA	2.47056693700936	2.05990890706676	2.22743980910428	2.86103460306496	NA	2.20296144276024	2.56520594027948	NA	1.82054227726193	1.84526213657485	2.16066984059219	NA	NA	NA	2.82006619231587	NA
